path,class,class_id,fold,snr_db,original_file
data\processed\snr_+10dB\fold4\siren\24347-8-0-36.wav,siren,2,4,10,24347-8-0-36.wav
data\processed\snr_+10dB\fold4\siren\24347-8-0-37.wav,siren,2,4,10,24347-8-0-37.wav
data\processed\snr_+10dB\fold4\siren\24347-8-0-38.wav,siren,2,4,10,24347-8-0-38.wav
data\processed\snr_+10dB\fold4\siren\24347-8-0-39.wav,siren,2,4,10,24347-8-0-39.wav
data\processed\snr_+10dB\fold4\siren\24347-8-0-4.wav,siren,2,4,10,24347-8-0-4.wav
data\processed\snr_+10dB\fold4\siren\24347-8-0-40.wav,siren,2,4,10,24347-8-0-40.wav
data\processed\snr_+10dB\fold4\siren\24347-8-0-41.wav,siren,2,4,10,24347-8-0-41.wav
data\processed\snr_+10dB\fold4\siren\24347-8-0-42.wav,siren,2,4,10,24347-8-0-42.wav
data\processed\snr_+10dB\fold4\siren\24347-8-0-43.wav,siren,2,4,10,24347-8-0-43.wav
data\processed\snr_+10dB\fold4\siren\24347-8-0-44.wav,siren,2,4,10,24347-8-0-44.wav
data\processed\snr_+10dB\fold4\siren\24347-8-0-45.wav,siren,2,4,10,24347-8-0-45.wav
data\processed\snr_+10dB\fold4\siren\24347-8-0-46.wav,siren,2,4,10,24347-8-0-46.wav
data\processed\snr_+10dB\fold4\siren\24347-8-0-47.wav,siren,2,4,10,24347-8-0-47.wav
data\processed\snr_+10dB\fold4\siren\24347-8-0-48.wav,siren,2,4,10,24347-8-0-48.wav
data\processed\snr_+10dB\fold4\siren\24347-8-0-49.wav,siren,2,4,10,24347-8-0-49.wav
data\processed\snr_+10dB\fold4\siren\24347-8-0-5.wav,siren,2,4,10,24347-8-0-5.wav
data\processed\snr_+10dB\fold4\siren\24347-8-0-50.wav,siren,2,4,10,24347-8-0-50.wav
data\processed\snr_+10dB\fold4\siren\24347-8-0-51.wav,siren,2,4,10,24347-8-0-51.wav
data\processed\snr_+10dB\fold4\siren\24347-8-0-52.wav,siren,2,4,10,24347-8-0-52.wav
data\processed\snr_+10dB\fold4\siren\24347-8-0-53.wav,siren,2,4,10,24347-8-0-53.wav
data\processed\snr_+10dB\fold4\siren\24347-8-0-54.wav,siren,2,4,10,24347-8-0-54.wav
data\processed\snr_+10dB\fold4\siren\24347-8-0-55.wav,siren,2,4,10,24347-8-0-55.wav
data\processed\snr_+10dB\fold4\siren\24347-8-0-56.wav,siren,2,4,10,24347-8-0-56.wav
data\processed\snr_+10dB\fold4\siren\24347-8-0-57.wav,siren,2,4,10,24347-8-0-57.wav
data\processed\snr_+10dB\fold4\siren\24347-8-0-58.wav,siren,2,4,10,24347-8-0-58.wav
data\processed\snr_+10dB\fold4\siren\24347-8-0-59.wav,siren,2,4,10,24347-8-0-59.wav
data\processed\snr_+10dB\fold4\siren\24347-8-0-6.wav,siren,2,4,10,24347-8-0-6.wav
data\processed\snr_+10dB\fold4\siren\24347-8-0-60.wav,siren,2,4,10,24347-8-0-60.wav
data\processed\snr_+10dB\fold4\siren\24347-8-0-61.wav,siren,2,4,10,24347-8-0-61.wav
data\processed\snr_+10dB\fold4\siren\24347-8-0-62.wav,siren,2,4,10,24347-8-0-62.wav
data\processed\snr_+10dB\fold4\siren\24347-8-0-63.wav,siren,2,4,10,24347-8-0-63.wav
data\processed\snr_+10dB\fold4\siren\24347-8-0-64.wav,siren,2,4,10,24347-8-0-64.wav
data\processed\snr_+10dB\fold4\siren\24347-8-0-65.wav,siren,2,4,10,24347-8-0-65.wav
data\processed\snr_+10dB\fold4\siren\24347-8-0-66.wav,siren,2,4,10,24347-8-0-66.wav
data\processed\snr_+10dB\fold4\siren\24347-8-0-67.wav,siren,2,4,10,24347-8-0-67.wav
data\processed\snr_+10dB\fold4\siren\24347-8-0-68.wav,siren,2,4,10,24347-8-0-68.wav
data\processed\snr_+10dB\fold4\siren\24347-8-0-69.wav,siren,2,4,10,24347-8-0-69.wav
data\processed\snr_+10dB\fold4\siren\24347-8-0-7.wav,siren,2,4,10,24347-8-0-7.wav
data\processed\snr_+10dB\fold4\siren\24347-8-0-70.wav,siren,2,4,10,24347-8-0-70.wav
data\processed\snr_+10dB\fold4\siren\24347-8-0-71.wav,siren,2,4,10,24347-8-0-71.wav
data\processed\snr_+10dB\fold4\siren\24347-8-0-72.wav,siren,2,4,10,24347-8-0-72.wav
data\processed\snr_+10dB\fold4\siren\24347-8-0-73.wav,siren,2,4,10,24347-8-0-73.wav
data\processed\snr_+10dB\fold4\siren\24347-8-0-74.wav,siren,2,4,10,24347-8-0-74.wav
data\processed\snr_+10dB\fold4\siren\24347-8-0-75.wav,siren,2,4,10,24347-8-0-75.wav
data\processed\snr_+10dB\fold4\siren\24347-8-0-76.wav,siren,2,4,10,24347-8-0-76.wav
data\processed\snr_+10dB\fold4\siren\24347-8-0-77.wav,siren,2,4,10,24347-8-0-77.wav
data\processed\snr_+10dB\fold4\siren\24347-8-0-78.wav,siren,2,4,10,24347-8-0-78.wav
data\processed\snr_+10dB\fold4\siren\24347-8-0-79.wav,siren,2,4,10,24347-8-0-79.wav
data\processed\snr_+10dB\fold4\siren\24347-8-0-8.wav,siren,2,4,10,24347-8-0-8.wav
data\processed\snr_+10dB\fold4\siren\24347-8-0-80.wav,siren,2,4,10,24347-8-0-80.wav
data\processed\snr_+10dB\fold4\siren\24347-8-0-81.wav,siren,2,4,10,24347-8-0-81.wav
data\processed\snr_+10dB\fold4\siren\24347-8-0-82.wav,siren,2,4,10,24347-8-0-82.wav
data\processed\snr_+10dB\fold4\siren\24347-8-0-83.wav,siren,2,4,10,24347-8-0-83.wav
data\processed\snr_+10dB\fold4\siren\24347-8-0-84.wav,siren,2,4,10,24347-8-0-84.wav
data\processed\snr_+10dB\fold4\siren\24347-8-0-85.wav,siren,2,4,10,24347-8-0-85.wav
data\processed\snr_+10dB\fold4\siren\24347-8-0-86.wav,siren,2,4,10,24347-8-0-86.wav
data\processed\snr_+10dB\fold4\siren\24347-8-0-87.wav,siren,2,4,10,24347-8-0-87.wav
data\processed\snr_+10dB\fold4\siren\24347-8-0-88.wav,siren,2,4,10,24347-8-0-88.wav
data\processed\snr_+10dB\fold4\siren\24347-8-0-89.wav,siren,2,4,10,24347-8-0-89.wav
data\processed\snr_+10dB\fold4\siren\24347-8-0-9.wav,siren,2,4,10,24347-8-0-9.wav
data\processed\snr_+10dB\fold4\siren\24347-8-0-90.wav,siren,2,4,10,24347-8-0-90.wav
data\processed\snr_+10dB\fold4\siren\24347-8-0-91.wav,siren,2,4,10,24347-8-0-91.wav
data\processed\snr_+10dB\fold4\siren\24347-8-0-92.wav,siren,2,4,10,24347-8-0-92.wav
data\processed\snr_+10dB\fold4\siren\24347-8-0-93.wav,siren,2,4,10,24347-8-0-93.wav
data\processed\snr_+10dB\fold4\siren\24347-8-0-94.wav,siren,2,4,10,24347-8-0-94.wav
data\processed\snr_+10dB\fold4\siren\24347-8-0-95.wav,siren,2,4,10,24347-8-0-95.wav
data\processed\snr_+10dB\fold4\siren\24347-8-0-96.wav,siren,2,4,10,24347-8-0-96.wav
data\processed\snr_+10dB\fold4\siren\24347-8-0-97.wav,siren,2,4,10,24347-8-0-97.wav
data\processed\snr_+10dB\fold4\siren\24347-8-0-98.wav,siren,2,4,10,24347-8-0-98.wav
data\processed\snr_+10dB\fold4\siren\24347-8-0-99.wav,siren,2,4,10,24347-8-0-99.wav
data\processed\snr_+10dB\fold4\siren\94020-8-0-0.wav,siren,2,4,10,94020-8-0-0.wav
data\processed\snr_+10dB\fold4\siren\94020-8-1-0.wav,siren,2,4,10,94020-8-1-0.wav
data\processed\snr_+10dB\fold5\car_horn\121299-1-0-0.wav,car_horn,1,5,10,121299-1-0-0.wav
data\processed\snr_+10dB\fold5\car_horn\175849-1-0-0.wav,car_horn,1,5,10,175849-1-0-0.wav
data\processed\snr_+10dB\fold5\car_horn\179861-1-0-0.wav,car_horn,1,5,10,179861-1-0-0.wav
data\processed\snr_+10dB\fold5\car_horn\185436-1-0-0.wav,car_horn,1,5,10,185436-1-0-0.wav
data\processed\snr_+10dB\fold5\car_horn\185436-1-1-0.wav,car_horn,1,5,10,185436-1-1-0.wav
data\processed\snr_+10dB\fold5\car_horn\185436-1-2-0.wav,car_horn,1,5,10,185436-1-2-0.wav
data\processed\snr_+10dB\fold5\car_horn\185436-1-3-0.wav,car_horn,1,5,10,185436-1-3-0.wav
data\processed\snr_+10dB\fold5\car_horn\185436-1-4-0.wav,car_horn,1,5,10,185436-1-4-0.wav
data\processed\snr_+10dB\fold5\car_horn\185436-1-5-0.wav,car_horn,1,5,10,185436-1-5-0.wav
data\processed\snr_+10dB\fold5\car_horn\185436-1-6-0.wav,car_horn,1,5,10,185436-1-6-0.wav
data\processed\snr_+10dB\fold5\car_horn\185436-1-7-0.wav,car_horn,1,5,10,185436-1-7-0.wav
data\processed\snr_+10dB\fold5\car_horn\26177-1-0-0.wav,car_horn,1,5,10,26177-1-0-0.wav
data\processed\snr_+10dB\fold5\car_horn\26177-1-1-0.wav,car_horn,1,5,10,26177-1-1-0.wav
data\processed\snr_+10dB\fold5\car_horn\26177-1-2-0.wav,car_horn,1,5,10,26177-1-2-0.wav
data\processed\snr_+10dB\fold5\car_horn\43803-1-0-0.wav,car_horn,1,5,10,43803-1-0-0.wav
data\processed\snr_+10dB\fold5\car_horn\45256-1-0-0.wav,car_horn,1,5,10,45256-1-0-0.wav
data\processed\snr_+10dB\fold5\car_horn\46391-1-0-0.wav,car_horn,1,5,10,46391-1-0-0.wav
data\processed\snr_+10dB\fold5\car_horn\46391-1-1-0.wav,car_horn,1,5,10,46391-1-1-0.wav
data\processed\snr_+10dB\fold5\car_horn\52102-1-0-0.wav,car_horn,1,5,10,52102-1-0-0.wav
data\processed\snr_+10dB\fold5\car_horn\65472-1-0-0.wav,car_horn,1,5,10,65472-1-0-0.wav
data\processed\snr_+10dB\fold5\car_horn\71439-1-0-0.wav,car_horn,1,5,10,71439-1-0-0.wav
data\processed\snr_+10dB\fold5\car_horn\71439-1-1-0.wav,car_horn,1,5,10,71439-1-1-0.wav
data\processed\snr_+10dB\fold5\car_horn\71439-1-2-0.wav,car_horn,1,5,10,71439-1-2-0.wav
data\processed\snr_+10dB\fold5\car_horn\71439-1-3-0.wav,car_horn,1,5,10,71439-1-3-0.wav
data\processed\snr_+10dB\fold5\car_horn\72259-1-0-0.wav,car_horn,1,5,10,72259-1-0-0.wav
data\processed\snr_+10dB\fold5\car_horn\72259-1-0-1.wav,car_horn,1,5,10,72259-1-0-1.wav
data\processed\snr_+10dB\fold5\car_horn\72259-1-0-2.wav,car_horn,1,5,10,72259-1-0-2.wav
data\processed\snr_+10dB\fold5\car_horn\72259-1-0-3.wav,car_horn,1,5,10,72259-1-0-3.wav
data\processed\snr_+10dB\fold5\car_horn\72259-1-0-4.wav,car_horn,1,5,10,72259-1-0-4.wav
data\processed\snr_+10dB\fold5\car_horn\72259-1-0-5.wav,car_horn,1,5,10,72259-1-0-5.wav
data\processed\snr_+10dB\fold5\car_horn\72259-1-1-0.wav,car_horn,1,5,10,72259-1-1-0.wav
data\processed\snr_+10dB\fold5\car_horn\72259-1-10-0.wav,car_horn,1,5,10,72259-1-10-0.wav
data\processed\snr_+10dB\fold5\car_horn\72259-1-10-1.wav,car_horn,1,5,10,72259-1-10-1.wav
data\processed\snr_+10dB\fold5\car_horn\72259-1-10-10.wav,car_horn,1,5,10,72259-1-10-10.wav
data\processed\snr_+10dB\fold5\car_horn\72259-1-10-11.wav,car_horn,1,5,10,72259-1-10-11.wav
data\processed\snr_+10dB\fold5\car_horn\72259-1-10-12.wav,car_horn,1,5,10,72259-1-10-12.wav
data\processed\snr_+10dB\fold5\car_horn\72259-1-10-13.wav,car_horn,1,5,10,72259-1-10-13.wav
data\processed\snr_+10dB\fold5\car_horn\72259-1-10-14.wav,car_horn,1,5,10,72259-1-10-14.wav
data\processed\snr_+10dB\fold5\car_horn\72259-1-10-2.wav,car_horn,1,5,10,72259-1-10-2.wav
data\processed\snr_+10dB\fold5\car_horn\72259-1-10-3.wav,car_horn,1,5,10,72259-1-10-3.wav
data\processed\snr_+10dB\fold5\car_horn\72259-1-10-4.wav,car_horn,1,5,10,72259-1-10-4.wav
data\processed\snr_+10dB\fold5\car_horn\72259-1-10-5.wav,car_horn,1,5,10,72259-1-10-5.wav
data\processed\snr_+10dB\fold5\car_horn\72259-1-10-6.wav,car_horn,1,5,10,72259-1-10-6.wav
data\processed\snr_+10dB\fold5\car_horn\72259-1-10-7.wav,car_horn,1,5,10,72259-1-10-7.wav
data\processed\snr_+10dB\fold5\car_horn\72259-1-10-8.wav,car_horn,1,5,10,72259-1-10-8.wav
data\processed\snr_+10dB\fold5\car_horn\72259-1-10-9.wav,car_horn,1,5,10,72259-1-10-9.wav
data\processed\snr_+10dB\fold5\car_horn\72259-1-2-0.wav,car_horn,1,5,10,72259-1-2-0.wav
data\processed\snr_+10dB\fold5\car_horn\72259-1-3-0.wav,car_horn,1,5,10,72259-1-3-0.wav
data\processed\snr_+10dB\fold5\car_horn\72259-1-5-0.wav,car_horn,1,5,10,72259-1-5-0.wav
data\processed\snr_+10dB\fold5\car_horn\72259-1-5-1.wav,car_horn,1,5,10,72259-1-5-1.wav
data\processed\snr_+10dB\fold5\car_horn\72259-1-5-2.wav,car_horn,1,5,10,72259-1-5-2.wav
data\processed\snr_+10dB\fold5\car_horn\72259-1-5-3.wav,car_horn,1,5,10,72259-1-5-3.wav
data\processed\snr_+10dB\fold5\car_horn\72259-1-5-4.wav,car_horn,1,5,10,72259-1-5-4.wav
data\processed\snr_+10dB\fold5\car_horn\72259-1-6-0.wav,car_horn,1,5,10,72259-1-6-0.wav
data\processed\snr_+10dB\fold5\car_horn\72259-1-6-1.wav,car_horn,1,5,10,72259-1-6-1.wav
data\processed\snr_+10dB\fold5\car_horn\72259-1-7-0.wav,car_horn,1,5,10,72259-1-7-0.wav
data\processed\snr_+10dB\fold5\car_horn\72259-1-7-1.wav,car_horn,1,5,10,72259-1-7-1.wav
data\processed\snr_+10dB\fold5\car_horn\72259-1-7-10.wav,car_horn,1,5,10,72259-1-7-10.wav
data\processed\snr_+10dB\fold5\car_horn\72259-1-7-11.wav,car_horn,1,5,10,72259-1-7-11.wav
data\processed\snr_+10dB\fold5\car_horn\72259-1-7-12.wav,car_horn,1,5,10,72259-1-7-12.wav
data\processed\snr_+10dB\fold5\car_horn\72259-1-7-13.wav,car_horn,1,5,10,72259-1-7-13.wav
data\processed\snr_+10dB\fold5\car_horn\72259-1-7-14.wav,car_horn,1,5,10,72259-1-7-14.wav
data\processed\snr_+10dB\fold5\car_horn\72259-1-7-15.wav,car_horn,1,5,10,72259-1-7-15.wav
data\processed\snr_+10dB\fold5\car_horn\72259-1-7-16.wav,car_horn,1,5,10,72259-1-7-16.wav
data\processed\snr_+10dB\fold5\car_horn\72259-1-7-17.wav,car_horn,1,5,10,72259-1-7-17.wav
data\processed\snr_+10dB\fold5\car_horn\72259-1-7-18.wav,car_horn,1,5,10,72259-1-7-18.wav
data\processed\snr_+10dB\fold5\car_horn\72259-1-7-19.wav,car_horn,1,5,10,72259-1-7-19.wav
data\processed\snr_+10dB\fold5\car_horn\72259-1-7-2.wav,car_horn,1,5,10,72259-1-7-2.wav
data\processed\snr_+10dB\fold5\car_horn\72259-1-7-20.wav,car_horn,1,5,10,72259-1-7-20.wav
data\processed\snr_+10dB\fold5\car_horn\72259-1-7-21.wav,car_horn,1,5,10,72259-1-7-21.wav
data\processed\snr_+10dB\fold5\car_horn\72259-1-7-22.wav,car_horn,1,5,10,72259-1-7-22.wav
data\processed\snr_+10dB\fold5\car_horn\72259-1-7-3.wav,car_horn,1,5,10,72259-1-7-3.wav
data\processed\snr_+10dB\fold5\car_horn\72259-1-7-4.wav,car_horn,1,5,10,72259-1-7-4.wav
data\processed\snr_+10dB\fold5\car_horn\72259-1-7-5.wav,car_horn,1,5,10,72259-1-7-5.wav
data\processed\snr_+10dB\fold5\car_horn\72259-1-7-6.wav,car_horn,1,5,10,72259-1-7-6.wav
data\processed\snr_+10dB\fold5\car_horn\72259-1-7-7.wav,car_horn,1,5,10,72259-1-7-7.wav
data\processed\snr_+10dB\fold5\car_horn\72259-1-7-8.wav,car_horn,1,5,10,72259-1-7-8.wav
data\processed\snr_+10dB\fold5\car_horn\72259-1-7-9.wav,car_horn,1,5,10,72259-1-7-9.wav
data\processed\snr_+10dB\fold5\car_horn\72259-1-8-0.wav,car_horn,1,5,10,72259-1-8-0.wav
data\processed\snr_+10dB\fold5\car_horn\72259-1-9-0.wav,car_horn,1,5,10,72259-1-9-0.wav
data\processed\snr_+10dB\fold5\car_horn\72259-1-9-1.wav,car_horn,1,5,10,72259-1-9-1.wav
data\processed\snr_+10dB\fold5\car_horn\72259-1-9-10.wav,car_horn,1,5,10,72259-1-9-10.wav
data\processed\snr_+10dB\fold5\car_horn\72259-1-9-11.wav,car_horn,1,5,10,72259-1-9-11.wav
data\processed\snr_+10dB\fold5\car_horn\72259-1-9-12.wav,car_horn,1,5,10,72259-1-9-12.wav
data\processed\snr_+10dB\fold5\car_horn\72259-1-9-13.wav,car_horn,1,5,10,72259-1-9-13.wav
data\processed\snr_+10dB\fold5\car_horn\72259-1-9-14.wav,car_horn,1,5,10,72259-1-9-14.wav
data\processed\snr_+10dB\fold5\car_horn\72259-1-9-15.wav,car_horn,1,5,10,72259-1-9-15.wav
data\processed\snr_+10dB\fold5\car_horn\72259-1-9-16.wav,car_horn,1,5,10,72259-1-9-16.wav
data\processed\snr_+10dB\fold5\car_horn\72259-1-9-17.wav,car_horn,1,5,10,72259-1-9-17.wav
data\processed\snr_+10dB\fold5\car_horn\72259-1-9-2.wav,car_horn,1,5,10,72259-1-9-2.wav
data\processed\snr_+10dB\fold5\car_horn\72259-1-9-3.wav,car_horn,1,5,10,72259-1-9-3.wav
data\processed\snr_+10dB\fold5\car_horn\72259-1-9-4.wav,car_horn,1,5,10,72259-1-9-4.wav
data\processed\snr_+10dB\fold5\car_horn\72259-1-9-5.wav,car_horn,1,5,10,72259-1-9-5.wav
data\processed\snr_+10dB\fold5\car_horn\72259-1-9-6.wav,car_horn,1,5,10,72259-1-9-6.wav
data\processed\snr_+10dB\fold5\car_horn\72259-1-9-7.wav,car_horn,1,5,10,72259-1-9-7.wav
data\processed\snr_+10dB\fold5\car_horn\72259-1-9-8.wav,car_horn,1,5,10,72259-1-9-8.wav
data\processed\snr_+10dB\fold5\car_horn\72259-1-9-9.wav,car_horn,1,5,10,72259-1-9-9.wav
data\processed\snr_+10dB\fold5\car_horn\77509-1-0-0.wav,car_horn,1,5,10,77509-1-0-0.wav
data\processed\snr_+10dB\fold5\siren\111671-8-0-0.wav,siren,2,5,10,111671-8-0-0.wav
data\processed\snr_+10dB\fold5\siren\111671-8-0-1.wav,siren,2,5,10,111671-8-0-1.wav
data\processed\snr_+10dB\fold5\siren\111671-8-0-10.wav,siren,2,5,10,111671-8-0-10.wav
data\processed\snr_+10dB\fold5\siren\111671-8-0-11.wav,siren,2,5,10,111671-8-0-11.wav
data\processed\snr_+10dB\fold5\siren\111671-8-0-12.wav,siren,2,5,10,111671-8-0-12.wav
data\processed\snr_+10dB\fold5\siren\111671-8-0-13.wav,siren,2,5,10,111671-8-0-13.wav
data\processed\snr_+10dB\fold5\siren\111671-8-0-14.wav,siren,2,5,10,111671-8-0-14.wav
data\processed\snr_+10dB\fold5\siren\111671-8-0-15.wav,siren,2,5,10,111671-8-0-15.wav
data\processed\snr_+10dB\fold5\siren\111671-8-0-16.wav,siren,2,5,10,111671-8-0-16.wav
data\processed\snr_+10dB\fold5\siren\111671-8-0-17.wav,siren,2,5,10,111671-8-0-17.wav
data\processed\snr_+10dB\fold5\siren\111671-8-0-18.wav,siren,2,5,10,111671-8-0-18.wav
data\processed\snr_+10dB\fold5\siren\111671-8-0-19.wav,siren,2,5,10,111671-8-0-19.wav
data\processed\snr_+10dB\fold5\siren\111671-8-0-2.wav,siren,2,5,10,111671-8-0-2.wav
data\processed\snr_+10dB\fold5\siren\111671-8-0-20.wav,siren,2,5,10,111671-8-0-20.wav
data\processed\snr_+10dB\fold5\siren\111671-8-0-21.wav,siren,2,5,10,111671-8-0-21.wav
data\processed\snr_+10dB\fold5\siren\111671-8-0-22.wav,siren,2,5,10,111671-8-0-22.wav
data\processed\snr_+10dB\fold5\siren\111671-8-0-3.wav,siren,2,5,10,111671-8-0-3.wav
data\processed\snr_+10dB\fold5\siren\111671-8-0-4.wav,siren,2,5,10,111671-8-0-4.wav
data\processed\snr_+10dB\fold5\siren\111671-8-0-5.wav,siren,2,5,10,111671-8-0-5.wav
data\processed\snr_+10dB\fold5\siren\111671-8-0-6.wav,siren,2,5,10,111671-8-0-6.wav
data\processed\snr_+10dB\fold5\siren\111671-8-0-7.wav,siren,2,5,10,111671-8-0-7.wav
data\processed\snr_+10dB\fold5\siren\111671-8-0-8.wav,siren,2,5,10,111671-8-0-8.wav
data\processed\snr_+10dB\fold5\siren\111671-8-0-9.wav,siren,2,5,10,111671-8-0-9.wav
data\processed\snr_+10dB\fold5\siren\156869-8-0-0.wav,siren,2,5,10,156869-8-0-0.wav
data\processed\snr_+10dB\fold5\siren\156869-8-0-1.wav,siren,2,5,10,156869-8-0-1.wav
data\processed\snr_+10dB\fold5\siren\156869-8-0-10.wav,siren,2,5,10,156869-8-0-10.wav
data\processed\snr_+10dB\fold5\siren\156869-8-0-11.wav,siren,2,5,10,156869-8-0-11.wav
data\processed\snr_+10dB\fold5\siren\156869-8-0-2.wav,siren,2,5,10,156869-8-0-2.wav
data\processed\snr_+10dB\fold5\siren\156869-8-0-3.wav,siren,2,5,10,156869-8-0-3.wav
data\processed\snr_+10dB\fold5\siren\156869-8-0-4.wav,siren,2,5,10,156869-8-0-4.wav
data\processed\snr_+10dB\fold5\siren\156869-8-0-5.wav,siren,2,5,10,156869-8-0-5.wav
data\processed\snr_+10dB\fold5\siren\156869-8-0-6.wav,siren,2,5,10,156869-8-0-6.wav
data\processed\snr_+10dB\fold5\siren\156869-8-0-7.wav,siren,2,5,10,156869-8-0-7.wav
data\processed\snr_+10dB\fold5\siren\156869-8-0-8.wav,siren,2,5,10,156869-8-0-8.wav
data\processed\snr_+10dB\fold5\siren\156869-8-0-9.wav,siren,2,5,10,156869-8-0-9.wav
data\processed\snr_+10dB\fold5\siren\157648-8-0-0.wav,siren,2,5,10,157648-8-0-0.wav
data\processed\snr_+10dB\fold5\siren\159754-8-0-0.wav,siren,2,5,10,159754-8-0-0.wav
data\processed\snr_+10dB\fold5\siren\159754-8-1-0.wav,siren,2,5,10,159754-8-1-0.wav
data\processed\snr_+10dB\fold5\siren\159754-8-2-0.wav,siren,2,5,10,159754-8-2-0.wav
data\processed\snr_+10dB\fold5\siren\159754-8-3-0.wav,siren,2,5,10,159754-8-3-0.wav
data\processed\snr_+10dB\fold5\siren\159754-8-4-0.wav,siren,2,5,10,159754-8-4-0.wav
data\processed\snr_+10dB\fold5\siren\164782-8-0-0.wav,siren,2,5,10,164782-8-0-0.wav
data\processed\snr_+10dB\fold5\siren\164782-8-0-1.wav,siren,2,5,10,164782-8-0-1.wav
data\processed\snr_+10dB\fold5\siren\164782-8-0-2.wav,siren,2,5,10,164782-8-0-2.wav
data\processed\snr_+10dB\fold5\siren\164782-8-0-3.wav,siren,2,5,10,164782-8-0-3.wav
data\processed\snr_+10dB\fold5\siren\164782-8-0-4.wav,siren,2,5,10,164782-8-0-4.wav
data\processed\snr_+10dB\fold5\siren\164782-8-0-5.wav,siren,2,5,10,164782-8-0-5.wav
data\processed\snr_+10dB\fold5\siren\164782-8-0-6.wav,siren,2,5,10,164782-8-0-6.wav
data\processed\snr_+10dB\fold5\siren\164782-8-0-7.wav,siren,2,5,10,164782-8-0-7.wav
data\processed\snr_+10dB\fold5\siren\203913-8-0-0.wav,siren,2,5,10,203913-8-0-0.wav
data\processed\snr_+10dB\fold5\siren\203913-8-0-1.wav,siren,2,5,10,203913-8-0-1.wav
data\processed\snr_+10dB\fold5\siren\203913-8-0-10.wav,siren,2,5,10,203913-8-0-10.wav
data\processed\snr_+10dB\fold5\siren\203913-8-0-11.wav,siren,2,5,10,203913-8-0-11.wav
data\processed\snr_+10dB\fold5\siren\203913-8-0-12.wav,siren,2,5,10,203913-8-0-12.wav
data\processed\snr_+10dB\fold5\siren\203913-8-0-2.wav,siren,2,5,10,203913-8-0-2.wav
data\processed\snr_+10dB\fold5\siren\203913-8-0-3.wav,siren,2,5,10,203913-8-0-3.wav
data\processed\snr_+10dB\fold5\siren\203913-8-0-4.wav,siren,2,5,10,203913-8-0-4.wav
data\processed\snr_+10dB\fold5\siren\203913-8-0-5.wav,siren,2,5,10,203913-8-0-5.wav
data\processed\snr_+10dB\fold5\siren\203913-8-0-6.wav,siren,2,5,10,203913-8-0-6.wav
data\processed\snr_+10dB\fold5\siren\203913-8-0-7.wav,siren,2,5,10,203913-8-0-7.wav
data\processed\snr_+10dB\fold5\siren\203913-8-0-8.wav,siren,2,5,10,203913-8-0-8.wav
data\processed\snr_+10dB\fold5\siren\203913-8-0-9.wav,siren,2,5,10,203913-8-0-9.wav
data\processed\snr_+10dB\fold5\siren\203913-8-1-0.wav,siren,2,5,10,203913-8-1-0.wav
data\processed\snr_+10dB\fold5\siren\203913-8-1-1.wav,siren,2,5,10,203913-8-1-1.wav
data\processed\snr_+10dB\fold5\siren\203913-8-1-2.wav,siren,2,5,10,203913-8-1-2.wav
data\processed\snr_+10dB\fold5\siren\203913-8-1-3.wav,siren,2,5,10,203913-8-1-3.wav
data\processed\snr_+10dB\fold5\siren\203913-8-1-4.wav,siren,2,5,10,203913-8-1-4.wav
data\processed\snr_+10dB\fold5\siren\203913-8-1-5.wav,siren,2,5,10,203913-8-1-5.wav
data\processed\snr_+10dB\fold5\siren\28426-8-0-0.wav,siren,2,5,10,28426-8-0-0.wav
data\processed\snr_+10dB\fold5\siren\28426-8-1-0.wav,siren,2,5,10,28426-8-1-0.wav
data\processed\snr_+10dB\fold5\siren\28426-8-2-0.wav,siren,2,5,10,28426-8-2-0.wav
data\processed\snr_+10dB\fold6\car_horn\128465-1-0-0.wav,car_horn,1,6,10,128465-1-0-0.wav
data\processed\snr_+10dB\fold6\car_horn\128465-1-0-1.wav,car_horn,1,6,10,128465-1-0-1.wav
data\processed\snr_+10dB\fold6\car_horn\128465-1-0-2.wav,car_horn,1,6,10,128465-1-0-2.wav
data\processed\snr_+10dB\fold6\car_horn\128465-1-0-3.wav,car_horn,1,6,10,128465-1-0-3.wav
data\processed\snr_+10dB\fold6\car_horn\128465-1-0-4.wav,car_horn,1,6,10,128465-1-0-4.wav
data\processed\snr_+10dB\fold6\car_horn\128465-1-0-5.wav,car_horn,1,6,10,128465-1-0-5.wav
data\processed\snr_+10dB\fold6\car_horn\128465-1-0-6.wav,car_horn,1,6,10,128465-1-0-6.wav
data\processed\snr_+10dB\fold6\car_horn\128465-1-0-7.wav,car_horn,1,6,10,128465-1-0-7.wav
data\processed\snr_+10dB\fold6\car_horn\128465-1-0-8.wav,car_horn,1,6,10,128465-1-0-8.wav
data\processed\snr_+10dB\fold6\car_horn\143115-1-0-0.wav,car_horn,1,6,10,143115-1-0-0.wav
data\processed\snr_+10dB\fold6\car_horn\143115-1-1-0.wav,car_horn,1,6,10,143115-1-1-0.wav
data\processed\snr_+10dB\fold6\car_horn\143115-1-2-0.wav,car_horn,1,6,10,143115-1-2-0.wav
data\processed\snr_+10dB\fold6\car_horn\143115-1-3-0.wav,car_horn,1,6,10,143115-1-3-0.wav
data\processed\snr_+10dB\fold6\car_horn\143115-1-4-0.wav,car_horn,1,6,10,143115-1-4-0.wav
